37	203050901
37	1610897565
37	1926703596
37	1983428783
37	2037594219
37	2037636494
37	2087982311
37	2092363726
37	2232592944
37	2313072105
108	583459574
108	643248926
108	1520342355
108	1580980889
108	1603043449
108	2155007194
108	2507231141
125	1564733196
125	1970185999
125	2048600620
125	2098055837
125	2121773050
138	2248661014
147	132242577
147	1973725016
147	2084894991
147	2091764496
147	2156953029
197	159684453
197	1989071300
197	1997169500
197	2063600874
197	2069451240
197	2108577913
197	2137678865
197	2323584920
266	130047935
266	2237031874
266	2243522839
285	276792666
285	1492699563
285	1520371289
285	1763172769
285	1858297169
285	1927681354
285	1964727676
285	1995469248
285	1999085637
285	2013408108
285	2015737426
285	2016542542
285	2018972369
285	2040316568
285	2042492557
285	2050616752
285	2056882964
285	2061103307
285	2064950142
285	2072254691
285	2073569197
285	2078846963
285	2090581953
285	2098554896
285	2101916205
285	2102564210
285	2119651780
285	2125726383
285	2125784812
285	2127278384
285	2128720819
285	2131160516
285	2136596860
285	2156573743
285	2156664926
285	2169165406
285	2174024475
285	2181986281
285	2233572874
285	2254894065
285	2297591535
285	2479910694
285	2599572130
285	2600355890
285	2602720324
417	169276664
417	248386418
417	1493491511
417	1525970148
417	1527311855
417	1539818770
417	1543243786
417	1569703086
417	1583269973
417	1598226182
417	1606352672
417	1977633095
417	1989342711
417	1994161251
417	1994740826
417	2000735937
417	2003407712
417	2005138264
417	2007965578
417	2013601309
417	2018326853
417	2039283193
417	2044779067
417	2053120142
417	2060842938
417	2073039690
417	2080647889
417	2095654817
417	2101419153
417	2123438112
417	2128992662
417	2135492276
417	2162106818
417	2162213353
417	2165119581
417	2178271086
417	2511452895
417	2764627239
504	83370325
504	383424133
504	656118525
504	1592753467
504	1973650623
504	1975827167
504	1983037841
504	1987330806
504	1992700406
504	1994580485
504	2000584576
504	2010845666
504	2013705176
504	2017989492
504	2018149625
504	2046475927
504	2054326490
504	2057634070
504	2064678732
504	2073956087
504	2082936324
504	2087029423
504	2087903275
504	2107173974
504	2107451404
504	2108480759
504	2113777663
504	2121326151
504	2130709712
504	2151112601
504	2274856047
504	2329231773
504	2426628677
504	2502118165
504	2561961490
524	1963551315
524	1966546336
524	1969463469
524	1974258467
524	1991706692
524	1998431958
524	2006096228
524	2013020636
524	2040122837
524	2065624282
524	2087857662
524	2092350708
524	2162492745
524	2326461905
524	2562312460
524	2564807395
524	2565888356
524	2567265145
527	133116225
527	1969072069
527	1972565234
527	2004155474
527	2011187155
527	2033638000
527	2035509880
527	2039974792
527	2044392809
527	2049535504
527	2052776501
527	2068846844
527	2086485269
527	2087140323
527	2098869086
527	2102979143
527	2114634962
527	2119369921
527	2126326107
527	2134270369
527	2137408480
527	2139805666
527	2145784628
527	2147254207
527	2158997638
527	2166628162
527	2412071387
527	2417286127
527	2418108914
527	2498161871
536	89970263
536	1964787088
536	1976348759
536	1995589162
536	2010695730
536	2020511705
536	2029000333
536	2037372977
536	2070403981
536	2074962555
536	2075547638
536	2082505512
536	2085819344
536	2101200143
536	2105924554
536	2112035455
536	2120397217
536	2137568169
