15072731	319955972	0.9153817
15072731	2288363066	0.8398268
15072731	306267449	0.7843352
15072731	2290463649	0.760284662
15072731	2257800371	0.7206132
15072731	2261171400	0.7205037
15072731	131707306	0.716051638
15072731	2272509181	0.7112394
15072731	1668821701	0.7088621
15072731	1855397127	0.7003435
15072731	2081868348	0.7001236
15072731	2278560366	0.70002383
15072731	1999418487	0.696153164
15072731	2280381021	0.6915893
15072731	2267691708	0.6892351
15072731	1037153313	0.6846921
15072731	2297883648	0.68376404
15072731	2261014179	0.680479646
15072731	1029893297	0.679969
15072731	2268661109	0.6797812
15072746	2870844594	0.7370088
15072746	2405506580	0.705032468
15072746	2265814297	0.6791194
15072746	2417484143	0.6738805
15072746	2411806088	0.668600559
15072746	2301731386	0.660538
15072746	2416958768	0.6595948
15072746	1040908620	0.65466
15072746	2405043979	0.653998852
15072746	2277914680	0.6496449
15072746	2272099104	0.648377359
15072746	2297589947	0.646539748
15072746	965479639	0.6435727
15072746	2283704890	0.6432157
15072746	2267212153	0.639264345
15072746	2397641697	0.637551248
15072746	2245625810	0.6371271
15072746	948427474	0.6339709
15072746	1560757180	0.632384658
15072746	1586601234	0.630723834
15072777	2747563838	0.982414961
15072777	2138507325	0.826486945
15072777	2186875454	0.824881554
15072777	2132687890	0.802469254
15072777	2183798168	0.799996555
15072777	2096959410	0.7993438
15072777	2601356801	0.798906267
15072777	2087348607	0.7948057
15072777	2735162439	0.788827
15072777	1998721183	0.788544238
15072777	2755875242	0.7884158
15072777	2118312366	0.7858354
15072777	2163060845	0.7799081
15072777	2576203552	0.7784068
15072777	2615158215	0.776315331
15072777	1963208992	0.775669
15072777	2761484468	0.7753439
15072777	2110155594	0.7688287
15072777	2328504560	0.7680074
15072777	2810776664	0.7678786
15072828	2044928714	0.8419874
15072828	2308073368	0.8115103
15072828	2005916112	0.8012754
15072828	2327545474	0.7922503
15072828	2480926508	0.7163464
15072828	2516244998	0.7020523
15072828	2049716828	0.701738238
15072828	1128104035	0.6894149
15072828	2328444090	0.658606768
15072828	2320802566	0.649585247
15072828	2060742917	0.6481489
15072828	2323923479	0.64742595
15072828	590546862	0.6439181
15072828	770874920	0.6318722
15072828	1584940615	0.6266389
15072828	575406008	0.622293234
15072828	2507220447	0.6154953
15072828	567121024	0.606348
15072828	2259756472	0.6062954
15072828	2763790438	0.605504155
15072875	985155673	0.8461536
15072875	2196733430	0.8286891
15072875	2285200218	0.8280829
15072875	2402488409	0.8128252
15072875	2397254678	0.812150538
15072875	2416897486	0.811988
15072875	1571216741	0.8095805
15072875	2240849191	0.8088341
15072875	2287215852	0.808334649
15072875	321626594	0.804673
15072875	2774128736	0.800263762
15072875	2216687991	0.800121546
15072875	1516444451	0.799345732
15072875	2243551907	0.7968155
15072875	940919477	0.7961126
15072875	2603677204	0.7957776
15072875	2246329272	0.7923415
15072875	2254378896	0.79137814
15072875	2274958502	0.7910337
15072875	2292635432	0.7900567
15072881	2329596566	0.688346
15072881	2611288099	0.688022137
15072881	592183640	0.6862374
15072881	1596592892	0.6841779
15072881	1520896475	0.6827435
15072881	306250088	0.6821698
15072881	2612330495	0.6796331
15072881	2884582476	0.6766142
15072881	2610994252	0.6764947
15072881	1982976663	0.6762137
15072881	2473841707	0.676170945
15072881	1595389604	0.675652266
15072881	2150102411	0.673227966
15072881	2610547149	0.672946334
15072881	593160323	0.672476232
15072881	97656840	0.6719784
15072881	302672589	0.6711716
15072881	1644475622	0.667163134
15072881	1578523569	0.6664929
15072881	174471988	0.6659364
15072949	2062901207	0.753865659
15072949	2630159635	0.7283231
15072949	2095304684	0.697478831
15072949	2183921397	0.69734
15072949	2034886340	0.6956365
15072949	2566472241	0.6940715
15072949	2178770521	0.691553235
15072949	2209228258	0.691242039
15072949	2594773548	0.690562
15072949	1974905329	0.6793864
15072949	2066511613	0.6777251
15072949	1985501077	0.677340269
15072949	2053680419	0.674108565
15072949	2131270735	0.6656274
15072949	1992207858	0.6567856
15072949	2605414430	0.6565676
15072949	2054115335	0.6563706
15072949	2095249191	0.65450716
15072949	1982647013	0.653847456
15072949	2559129345	0.65366143
15073013	2201756576	0.740554154
15073013	2051149671	0.7238326
15073013	2332057922	0.7056783
15073013	2758088630	0.6574553
15073013	2131803369	0.6553757
15073013	2071957084	0.641919732
15073013	1998828540	0.634718537
15073013	2276452193	0.6304412
15073013	2315466621	0.618896961
15073013	607147329	0.6149873
15073013	174215985	0.609306753
15073013	2554091874	0.6090743
15073013	1987064322	0.6085098
15073013	1979782285	0.6024214
15073034	76406863	0.9542896
15073034	1996900635	0.948266566
15073034	2086817016	0.947965443
15073034	1530395543	0.9367876
15073034	1982529890	0.9362312
15073034	72065965	0.931049645
15073034	1946912229	0.93072
15073034	1967283436	0.929587066
15073034	2488863433	0.925768733
15073034	1531697607	0.924984932
15073034	2791173860	0.924182534
15073034	2042547335	0.922982931
15073034	2061737184	0.9221358
15073034	2358021052	0.9216966
15073034	2061178501	0.9215045
15073034	2027698854	0.9213529
15073034	1973399734	0.919936061
15073034	1485429555	0.918368161
15073034	2050000465	0.918259263
15073034	1968832500	0.915142953
15073040	2876838797	0.7517972
15073040	186256432	0.7374294
15073040	102291980	0.7370104
15073040	2186393447	0.736605167
15073040	2277476540	0.7034328
15073040	2222478817	0.700963557
15073040	206767066	0.6997822
15073040	625246740	0.699611545
15073040	2040694287	0.6973797
15073040	2184847043	0.6925593
15073040	2115527270	0.6924439
15073040	1489884004	0.688790262
15073040	2142507905	0.6885589
15073040	1552803136	0.6882435
15073040	2389740513	0.686818659
15073040	1793908260	0.679378748
15073040	2074864556	0.678889
15073040	1607754109	0.677738249
15073040	89364165	0.677301466
15073040	31861015	0.6726707
15073067	2730622613	0.738622963
15073067	2775062630	0.7073369
15073067	2728737680	0.7050381
15073067	2725619768	0.7016277
15073067	2765648215	0.701046169
15073067	2785189257	0.654920459
15073067	575985570	0.6442818
15073067	2153807255	0.642314732
15073067	2757723611	0.6394876
15073067	625954878	0.638540268
15073067	2614926857	0.6359789
15073067	2726411975	0.626211166
15073067	2783272373	0.623972237
15073067	114688080	0.620284855
15073067	1978208332	0.619606
15073067	2807521620	0.614842
15073067	1560948853	0.6134734
15073067	1516540028	0.6124509
15073067	584132407	0.6115329
15073067	2732923477	0.611105144
15073076	2626374806	0.764639556
15073076	44911310	0.6942952
15073076	2251360451	0.678019166
15073076	1975698956	0.6736385
15073076	2370629576	0.6733071
15073076	50943336	0.670179
15073076	1599805867	0.670084238
15073076	1500758701	0.66941905
15073076	1975474758	0.668847144
15073076	2003937335	0.6680261
15073076	1550085032	0.667464
15073076	2019145728	0.667153239
15073076	2208487138	0.666673
15073076	1977427206	0.6665317
15073076	1563794391	0.666433334
15073076	2024194175	0.6644079
15073076	1603227760	0.6644026
15073076	1490809149	0.6641405
15073076	1561780553	0.663974762
15073076	1491761279	0.6639022
15073125	2798776344	0.7198285
15073125	2856165264	0.6295961
15073125	2779027063	0.6117918
15073125	2072103117	0.608854532
15073146	2064146237	0.7472376
15073146	10676350	0.742889
15073146	2125486253	0.742857456
15073146	2769966639	0.7420432
15073146	2001265212	0.740103543
15073146	2022043005	0.738893569
15073146	88832535	0.737637162
15073146	2783602457	0.726413965
15073146	1510735909	0.7251919
15073146	1977588522	0.7249896
15073146	2007141888	0.7237841
15073146	2137664949	0.721419334
15073146	2124689357	0.7178526
15073146	2138588792	0.7144691
15073146	1982946118	0.713771343
15073146	2097195855	0.713310242
15073146	2069592095	0.7109198
15073146	2171220888	0.7093525
15073146	2123558562	0.7078165
15073146	21347507	0.7066423
15073206	2095319322	0.684691966
15073206	8441904	0.6827716
15073206	76084737	0.682431757
15073206	209087107	0.6823024
15073206	307700731	0.6813323
15073206	430867356	0.680162966
15073206	2066355171	0.676243842
15073206	2171758943	0.674866736
15073206	37680572	0.6743494
15073206	2078954286	0.674140036
15073206	1982056441	0.6725077
15073206	72903025	0.6682316
15073206	2006983638	0.6652122
15073206	2323207666	0.6641358
15073206	149654474	0.649795353
15073206	1965273041	0.64455086
15073206	2089706971	0.6420133
15073206	263062760	0.6394874
15073206	2104132666	0.63928324
15073206	2027337681	0.6365032
15073272	1996427180	0.602305532
15073349	1725038136	0.813140333
15073349	173244496	0.8118774
15073349	1264709537	0.7937865
15073349	100909209	0.791591465
15073349	1516837573	0.7914612
15073349	136019896	0.784088433
15073349	159484627	0.76797384
15073349	56733973	0.7584425
15073349	1529988843	0.7565266
15073349	2350182676	0.753053
15073349	115529094	0.750089467
15073349	2364216866	0.7429709
15073349	48550357	0.74219
15073349	1546475804	0.740209341
15073349	126693490	0.73982054
15073349	2070329106	0.736353755
15073349	1994373792	0.7354653
15073349	2132613654	0.728562951
15073349	1598959032	0.7267011
15073349	264606331	0.725932539
15073404	1975777361	0.7931479
15073404	2025725449	0.7499134
15073404	2474149407	0.7498616
15073404	2303497049	0.7447744
15073404	2014375471	0.738287568
15073404	1965414121	0.738258958
15073404	2349729149	0.7356743
15073404	2324194986	0.7353469
15073404	2765243380	0.7341684
15073404	2103265628	0.7302946
15073404	14730798	0.7260524
15073404	2011179943	0.723879337
15073404	2051240470	0.7129687
15073404	2093211838	0.711287856
15073404	2799345384	0.7080415
15073404	2343257119	0.7078151
15073404	2137241719	0.7075336
15073404	2326916893	0.7054895
15073404	2411756860	0.70078367
15073404	2887645993	0.698354065
15073405	2044492905	0.8359449
15073405	2027106875	0.8180003
15073405	79848830	0.816628933
15073405	1969657465	0.8161807
15073405	1973011290	0.809443
15073405	1974129098	0.8092769
15073405	1489359500	0.806928456
15073405	2025170790	0.8048243
15073405	46897416	0.798125863
15073405	1502642023	0.7946194
15073405	52659903	0.7939985
15073405	1630440069	0.7914113
15073405	74311921	0.785466135
15073405	1641203860	0.7799048
15073405	1549384969	0.7768992
15073405	2056789852	0.7751548
15073405	1638877076	0.7750439
15073405	138062115	0.7628802
15073405	2082477338	0.7605038
15073405	83876075	0.7585941
15073454	2281042095	0.8044356
15073454	2186286599	0.76220274
15073454	1918037106	0.762110353
15073454	1988527741	0.751035452
15073454	2089999214	0.7429327
15073454	2526447518	0.7412008
15073454	2038349809	0.7408636
15073454	2306123673	0.7406443
15073454	1514941815	0.7392068
15073454	2564206331	0.736833036
15073454	2052711876	0.7335054
15073454	2131567017	0.7324794
15073454	2172318930	0.73220855
15073454	2166748066	0.725014448
15073454	2546471730	0.720186055
15073454	2437634901	0.717582047
15073454	1547675833	0.7152635
15073454	88143862	0.713683844
15073454	248005499	0.708652735
15073454	2089087090	0.7072
15073517	1665670931	0.659180164
15073517	2319272764	0.606293
15073574	1521701966	0.988521457
15073574	102803848	0.8983037
15073574	630714572	0.8921382
15073574	1537508255	0.8903694
15073574	134784254	0.8880751
15073574	154193528	0.887296438
15073574	1819087925	0.885969341
15073574	2001654742	0.8839831
15073574	216543084	0.8838997
15073574	74884374	0.8788945
15073574	261793763	0.878469944
15073574	67673580	0.876169443
15073574	2088957144	0.876068234
15073574	11671259	0.8743088
15073574	148131868	0.873336554
15073574	136570890	0.8733259
15073574	2276546951	0.872656465
15073574	2299779735	0.87237066
15073574	178876930	0.8722719
15073574	156061588	0.8716864
15073615	1539574553	0.6726056
15073615	2196810293	0.6536053
15073615	2111086975	0.6448487
15073615	936461957	0.6442401
15073615	221523755	0.639997959
15073615	175793960	0.6262507
15073615	21773198	0.6250157
15073615	987198080	0.6234467
15073615	1026750841	0.620476842
15073615	2222941131	0.6193503
15073615	2417327335	0.6175378
15073615	2408477150	0.616829336
15073615	1896105009	0.6145716
15073615	1601209005	0.6123818
15073615	2048896361	0.610553443
15073615	2247466764	0.605767131
15073615	2256195784	0.60482955
15073615	152653323	0.6037245
15073615	2275749594	0.6012051
15073615	2299308034	0.600511849
15073626	2851105718	0.821173131
15073626	2624660639	0.805151165
15073626	2491177841	0.802935362
15073626	2855005009	0.7986637
15073626	178011997	0.787072539
15073626	1966792940	0.7794451
15073626	62637551	0.7740631
15073626	164637488	0.7700595
15073626	634920226	0.7697938
15073626	2580078179	0.7673143
15073626	1434213150	0.7662603
15073626	2364278445	0.7610423
15073626	2374731912	0.7593148
15073626	2773243654	0.75913763
15073626	2840602473	0.755397
15073626	2379279230	0.7514703
15073626	2267170411	0.750615954
15073626	2368511780	0.7464888
15073626	178749790	0.744527936
15073626	2331372287	0.7442634
15073662	2101335562	0.750307143
15073662	1996683193	0.74824065
